scorer,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000
2434,,,1.0,1228.384,588.666,0.6790000200271606,1164.871,540.162,0.8130000233650208,1106.893,500.144,0.6690000295639038,1025.565,532.423,0.48500001430511475,804.806,620.549,0.7590000033378601,892.422,652.014,0.6729999780654907,972.439,660.355,0.7279999852180481,1052.571,627.504,0.6230000257492065,,,1.0
2435,1155.633,692.018,0.7080000042915344,1228.315,588.666,0.6480000019073486,1164.98,540.162,0.8339999914169312,1107.016,500.144,0.6620000004768372,1027.759,539.096,0.5070000290870667,812.024,620.239,0.8169999718666077,898.987,651.615,0.6919999718666077,972.371,667.856,0.699999988079071,1060.004,660.151,0.5690000057220459,,,1.0
2436,1155.633,693.267,0.6980000138282776,1228.482,588.666,0.6489999890327454,1165.063,540.19,0.8410000205039978,1107.565,499.765,0.6660000085830688,1027.759,539.096,0.4749999940395355,820.819,619.975,0.7160000205039978,899.129,651.569,0.6539999842643738,972.413,667.986,0.7289999723434448,,,1.0,,,1.0
2437,1155.633,693.267,0.7609999775886536,1228.482,596.229,0.5950000286102295,1170.134,540.198,0.8209999799728394,1107.582,499.537,0.7350000143051147,1027.759,539.096,0.5389999747276306,827.841,619.975,0.753000020980835,899.129,651.615,0.6869999766349792,972.439,668.042,0.7379999756813049,,,1.0,,,1.0
2438,1147.787,693.267,0.6980000138282776,1227.753,604.417,0.5339999794960022,1170.382,540.198,0.8360000252723694,1107.644,499.537,0.7179999947547913,972.188,460.214,0.4350000023841858,827.996,619.975,0.7210000157356262,898.987,651.76,0.7210000157356262,972.413,668.115,0.7390000224113464,,,1.0,,,1.0
2439,1140.446,691.745,0.6919999718666077,1220.121,610.935,0.6159999966621399,1180.561,540.198,0.8140000104904175,1107.708,499.537,0.7300000190734863,972.188,460.214,0.4359999895095825,835.844,619.799,0.5759999752044678,898.987,651.76,0.7519999742507935,972.371,668.116,0.7519999742507935,,,1.0,,,1.0
2440,1131.977,691.745,0.453000009059906,1220.038,619.494,0.6169999837875366,1180.86,540.173,0.843999981880188,1108.27,499.537,0.7329999804496765,972.187,460.165,0.4359999895095825,836.154,604.999,0.5080000162124634,891.87,660.642,0.7829999923706055,972.158,668.197,0.7099999785423279,1043.526,643.74,0.6050000190734863,,,1.0
2441,1131.876,691.052,0.7039999961853027,1219.767,619.981,0.5699999928474426,1195.272,532.545,0.8360000252723694,1115.469,499.537,0.7480000257492065,972.187,460.165,0.4580000042915344,844.073,587.626,0.8190000057220459,891.87,660.642,0.7590000033378601,965.149,668.846,0.7559999823570251,1044.021,684.274,0.6119999885559082,,,1.0
2442,1115.802,684.354,0.5950000286102295,1212.041,620.006,0.5180000066757202,1202.748,532.545,0.8009999990463257,1131.691,499.298,0.7039999961853027,1036.355,467.218,0.45100000500679016,852.009,580.857,0.8040000200271606,891.712,660.642,0.765999972820282,964.438,675.191,0.7200000286102295,1044.2,693.025,0.5759999752044678,,,1.0
2443,1109.161,684.354,0.578000009059906,1203.513,627.593,0.5929999947547913,1203.949,532.545,0.7820000052452087,1132.299,492.071,0.6629999876022339,1196.158,467.218,0.4480000138282776,869.455,573.141,0.8059999942779541,891.712,660.528,0.7379999756813049,964.072,676.136,0.7730000019073486,1044.021,699.695,0.6610000133514404,,,1.0
2444,1108.874,684.354,0.609000027179718,1196.097,627.837,0.6159999966621399,1203.984,541.346,0.8259999752044678,1140.24,492.071,0.5580000281333923,1196.177,467.218,0.46299999952316284,891.919,556.725,0.843999981880188,883.927,658.899,0.7350000143051147,964.012,676.147,0.7670000195503235,1043.526,699.871,0.6990000009536743,,,1.0
2445,1108.874,684.354,0.257999986410141,1196.097,627.851,0.6100000143051147,1211.259,547.788,0.8090000152587891,1140.506,492.071,0.6129999756813049,1196.343,467.414,0.4830000102519989,900.666,556.075,0.8299999833106995,883.671,652.065,0.7570000290870667,956.023,676.581,0.7570000290870667,1035.371,700.252,0.6830000281333923,,,1.0
2446,1108.874,684.505,0.1469999998807907,1196.097,628.275,0.6209999918937683,1220.762,548.556,0.7039999961853027,1148.558,499.244,0.6340000033378601,1203.49,468.191,0.42500001192092896,914.888,550.104,0.8240000009536743,883.671,643.744,0.6679999828338623,947.733,683.945,0.75,1020.605,707.789,0.6549999713897705,,,1.0
2447,,,,,,,,,,,,,,,,932.083,540.547,0.7850000262260437,883.909,628.627,0.6480000019073486,940.158,683.945,0.7490000128746033,1012.548,716.15,0.7009999752044678,,,1.0
2448,1083.671,675.732,0.7080000042915344,1179.91,644.29,0.6940000057220459,1244.1,580.044,0.6579999923706055,1227.919,515.678,0.5789999961853027,1020.207,451.403,0.375,940.117,539.773,0.7910000085830688,883.927,604.336,0.5059999823570251,931.95,684.643,0.7390000224113464,1003.44,716.15,0.7940000295639038,,,1.0
2449,1083.783,683.556,0.6539999842643738,1186.99,644.36,0.628000020980835,1244.139,588.69,0.6349999904632568,1235.058,515.796,0.6779999732971191,1132.08,460.069,0.33799999952316284,946.214,533.557,0.7789999842643738,884.45,596.758,0.5950000286102295,923.894,683.945,0.7310000061988831,995.916,716.15,0.765999972820282,,,1.0
2450,1090.946,683.791,0.5669999718666077,1187.256,651.746,0.7229999899864197,1244.671,595.767,0.5870000123977661,1235.81,524.313,0.7440000176429749,1155.41,468.054,0.3889999985694885,946.797,532.742,0.7360000014305115,891.269,588.395,0.7099999785423279,915.129,683.943,0.7770000100135803,995.33,709.529,0.7070000171661377,,,1.0
2451,,,,,,,,,,,,,,,,962.022,532.742,0.8600000143051147,891.269,580.95,0.7070000171661377,892.014,667.935,0.7639999985694885,979.286,707.365,0.6539999842643738,,,1.0
2452,1099.812,629.509,0.7059999704360962,1187.901,644.317,0.6980000138282776,1244.235,594.7,0.5299999713897705,1227.929,515.861,0.6499999761581421,,,1.0,964.753,532.742,0.8289999961853027,891.269,580.877,0.7170000076293945,875.825,667.657,0.734000027179718,955.438,700.41,0.7160000205039978,1021.065,667.908,0.41499999165534973
2453,1107.125,644.383,0.6600000262260437,1196.077,644.413,0.6930000185966492,1252.316,604.491,0.43700000643730164,1243.618,531.832,0.6660000085830688,,,1.0,964.809,533.563,0.8019999861717224,884.645,580.426,0.7039999961853027,860.023,652.518,0.7950000166893005,948.739,700.049,0.6869999766349792,1021.065,667.908,0.37599998712539673
2454,,,,,,,,,,,,,,,,,,1.0,884.189,579.629,0.7089999914169312,851.982,652.27,0.7839999794960022,923.596,700.02,0.5929999947547913,1021.065,667.908,0.5220000147819519
2455,1092.986,588.549,0.7870000004768372,1188.429,644.021,0.6389999985694885,1195.796,627.906,0.47999998927116394,,,1.0,,,1.0,987.647,571.42,0.6740000247955322,883.8,579.629,0.7210000157356262,851.591,651.979,0.7540000081062317,923.477,700.02,0.6269999742507935,1020.993,667.908,0.5350000262260437
2456,1092.986,588.659,0.7620000243186951,1188.429,644.095,0.640999972820282,1252.001,636.326,0.5170000195503235,1251.187,547.22,0.6639999747276306,,,1.0,988.095,587.559,0.7789999842643738,883.449,579.629,0.7250000238418579,844.011,651.979,0.7450000047683716,916.618,700.0,0.6000000238418579,1020.982,667.908,0.5509999990463257
2457,1092.986,588.659,0.7250000238418579,1188.429,644.095,0.5830000042915344,1252.02,636.586,0.6069999933242798,1251.2,547.373,0.6980000138282776,,,1.0,988.252,603.633,0.7649999856948853,882.897,581.063,0.7200000286102295,843.835,651.9,0.6899999976158142,907.643,699.951,0.6669999957084656,1020.753,675.751,0.5569999814033508
2458,1092.677,588.549,0.734000027179718,1179.627,644.021,0.5189999938011169,1252.02,636.586,0.7020000219345093,1251.976,556.049,0.6830000281333923,,,1.0,996.359,619.389,0.6639999747276306,882.897,588.101,0.6489999890327454,836.308,643.992,0.7239999771118164,907.475,699.883,0.7260000109672546,1020.753,676.317,0.4959999918937683
2459,1076.536,582.267,0.7329999804496765,1164.163,635.843,0.6809999942779541,1252.001,636.742,0.6880000233650208,1252.082,556.088,0.7049999833106995,,,1.0,1003.643,627.46,0.7139999866485596,882.897,588.197,0.5370000004768372,835.818,643.708,0.7459999918937683,907.446,699.862,0.7210000157356262,1020.753,691.62,0.3630000054836273
2460,1067.725,581.634,0.7860000133514404,1155.782,635.233,0.6470000147819519,1251.839,636.742,0.7229999899864197,1252.106,556.088,0.7149999737739563,,,1.0,1003.724,629.788,0.7049999833106995,899.792,596.492,0.5210000276565552,835.818,636.397,0.7179999947547913,900.148,699.539,0.6230000257492065,1020.739,692.034,0.4230000078678131
2461,1067.725,581.492,0.7639999985694885,1155.638,634.987,0.6629999876022339,1251.839,636.742,0.7369999885559082,1252.106,556.087,0.7210000157356262,1107.563,427.567,0.41999998688697815,1004.937,635.767,0.5920000076293945,916.212,603.798,0.5839999914169312,835.818,627.85,0.7049999833106995,900.148,699.467,0.5630000233650208,1020.739,692.237,0.39399999380111694
2462,1067.725,581.161,0.7440000176429749,1147.729,628.147,0.6019999980926514,1251.766,636.7,0.7350000143051147,1252.086,556.082,0.7170000076293945,1107.565,427.567,0.41600000858306885,1058.603,636.071,0.5879999995231628,932.03,619.448,0.609000027179718,835.828,627.219,0.7300000190734863,900.076,699.369,0.5479999780654907,1020.739,699.076,0.5360000133514404
2463,1067.586,571.487,0.6930000185966492,1147.729,619.313,0.597000002861023,1251.64,636.7,0.7009999752044678,1252.086,556.082,0.722000002861023,,,1.0,1060.109,642.196,0.675000011920929,932.068,619.53,0.6370000243186951,843.417,626.833,0.8450000286102295,891.458,692.959,0.5870000123977661,1012.058,699.076,0.47200000286102295
2464,1067.586,555.222,0.36500000953674316,1147.729,612.588,0.6729999780654907,1251.433,636.7,0.7289999723434448,1252.086,556.082,0.7080000042915344,1107.611,427.517,0.41499999165534973,1068.272,643.003,0.6129999756813049,939.327,627.473,0.703000009059906,850.93,620.226,0.7570000290870667,884.442,692.959,0.5899999737739563,1011.902,699.152,0.5210000276565552
2465,1067.586,551.114,0.7649999856948853,1155.597,612.062,0.7329999804496765,1244.261,642.877,0.7160000205039978,1252.086,556.087,0.6959999799728394,1107.619,427.523,0.4169999957084656,1069.126,643.003,0.6159999966621399,947.523,627.713,0.6679999828338623,851.856,611.878,0.777999997138977,884.07,692.948,0.5789999961853027,1011.772,699.152,0.5460000038146973
2466,1066.835,551.114,0.8579999804496765,1155.597,603.206,0.7239999771118164,1244.132,642.877,0.7409999966621399,1252.101,562.862,0.6489999890327454,1107.619,427.531,0.4230000078678131,1069.38,643.003,0.6629999876022339,947.575,627.788,0.5899999737739563,859.111,611.423,0.8080000281333923,858.63,675.972,0.5720000267028809,1004.582,699.897,0.5550000071525574
2467,1060.763,551.114,0.8270000219345093,1155.597,596.595,0.7200000286102295,1236.99,642.877,0.7409999966621399,1252.101,562.862,0.6620000004768372,1107.619,427.532,0.421999990940094,1076.373,635.86,0.6830000281333923,947.75,628.076,0.6480000019073486,876.08,604.474,0.7990000247955322,858.538,675.972,0.6169999837875366,1004.461,699.958,0.4339999854564667
2468,1059.597,555.23,0.8690000176429749,1155.369,596.538,0.703000009059906,1235.857,637.035,0.7289999723434448,1252.101,562.862,0.6539999842643738,1107.624,427.543,0.4169999957084656,1084.48,620.091,0.7429999709129333,947.893,628.104,0.6549999713897705,876.427,604.474,0.8180000185966492,852.347,675.849,0.5929999947547913,1004.292,707.437,0.44600000977516174
2469,1052.242,555.566,0.8610000014305115,1147.49,596.246,0.734000027179718,1235.787,636.993,0.7409999966621399,1252.076,556.177,0.6899999976158142,,,1.0,1084.488,620.091,0.7200000286102295,963.758,635.032,0.6209999918937683,882.805,604.474,0.8140000104904175,852.124,675.896,0.5450000166893005,1004.096,707.437,0.44699999690055847
2470,1051.939,555.566,0.8199999928474426,1147.452,596.231,0.7310000061988831,1235.787,636.82,0.7559999823570251,1252.001,556.177,0.7239999771118164,,,1.0,1084.501,620.091,0.7450000047683716,963.8,635.085,0.6340000033378601,883.086,604.582,0.8069999814033508,852.106,675.896,0.5519999861717224,995.536,708.127,0.42500001192092896
2471,1043.665,555.23,0.8109999895095825,1147.452,595.781,0.7170000076293945,1235.696,636.687,0.7549999952316284,1251.915,556.177,0.7409999966621399,1107.598,427.563,0.4230000078678131,1084.689,627.516,0.7519999742507935,963.891,635.204,0.6399999856948853,883.111,604.772,0.8320000171661377,852.058,675.876,0.5619999766349792,995.532,708.14,0.41999998688697815
2472,1042.617,550.582,0.734000027179718,1147.452,595.463,0.656000018119812,1235.54,627.932,0.753000020980835,1251.846,556.247,0.7360000014305115,1107.599,427.572,0.42100000381469727,1084.714,628.353,0.6890000104904175,972.127,635.652,0.5429999828338623,883.111,604.872,0.8240000009536743,851.999,675.859,0.5809999704360962,995.52,708.213,0.42100000381469727
2473,1035.692,539.122,0.5450000166893005,1147.452,587.639,0.6129999756813049,1228.394,627.843,0.7379999756813049,1251.816,556.247,0.7129999995231628,,,1.0,1090.64,628.616,0.7279999852180481,972.131,635.652,0.5389999747276306,883.139,605.016,0.8429999947547913,851.992,675.859,0.5910000205039978,995.532,708.213,0.4350000023841858
2474,1035.692,538.97,0.6790000200271606,1131.79,579.938,0.6209999918937683,1228.334,627.397,0.7509999871253967,1251.774,556.247,0.718999981880188,1107.604,427.584,0.4269999861717224,1091.987,635.937,0.6650000214576721,972.173,635.652,0.5440000295639038,883.167,605.016,0.8550000190734863,851.986,675.859,0.5929999947547913,995.536,708.213,0.4399999976158142
2475,1035.692,532.993,0.7599999904632568,1124.039,579.815,0.6050000190734863,1220.327,627.397,0.6399999856948853,1251.734,556.187,0.7080000042915344,1107.607,427.594,0.4269999861717224,1107.602,636.251,0.7160000205039978,972.22,635.58,0.5299999713897705,883.258,605.016,0.8460000157356262,851.975,675.859,0.593999981880188,1003.989,707.624,0.4359999895095825
2476,1043.605,524.208,0.7689999938011169,1123.99,579.275,0.5770000219345093,1212.588,627.389,0.6779999732971191,1244.479,555.77,0.5690000057220459,,,1.0,1115.768,644.898,0.800000011920929,979.693,635.58,0.5649999976158142,892.59,605.077,0.8809999823570251,851.76,675.889,0.609000027179718,1003.989,707.514,0.4300000071525574
2477,1051.483,517.082,0.7609999775886536,1116.204,571.79,0.7070000171661377,1212.296,627.389,0.7419999837875366,1243.702,555.601,0.7139999866485596,,,1.0,1116.165,651.41,0.7260000109672546,996.257,635.58,0.5569999814033508,892.783,605.077,0.878000020980835,851.749,675.956,0.6380000114440918,1003.989,707.415,0.4390000104904175
2478,1060.278,516.361,0.753000020980835,1116.204,571.79,0.7300000190734863,1212.173,627.477,0.7599999904632568,1243.686,555.601,0.7160000205039978,,,1.0,1122.712,652.563,0.7450000047683716,1011.954,635.718,0.5839999914169312,899.597,610.672,0.8320000171661377,851.749,675.956,0.6949999928474426,1003.866,699.884,0.4569999873638153
2479,1068.096,507.81,0.8009999990463257,1116.2,571.79,0.7360000014305115,1212.134,627.534,0.7549999952316284,1243.677,555.77,0.7089999914169312,,,1.0,1123.002,659.093,0.6460000276565552,1012.481,635.764,0.5559999942779541,900.166,611.229,0.8040000200271606,851.749,675.956,0.7179999947547913,956.785,699.662,0.4359999895095825
2480,1075.357,502.769,0.8259999752044678,1116.204,571.79,0.7039999961853027,1203.889,637.668,0.8019999861717224,1243.546,563.673,0.7210000157356262,1299.621,644.418,0.45100000500679016,1123.247,659.366,0.6000000238418579,1020.022,635.764,0.5529999732971191,914.658,620.856,0.7910000085830688,851.773,675.772,0.7049999833106995,956.606,699.662,0.49000000953674316
2481,1075.357,493.011,0.7770000100135803,1116.204,571.79,0.722000002861023,1203.889,637.668,0.7990000247955322,1243.546,563.673,0.7160000205039978,1299.621,644.442,0.44999998807907104,1123.309,659.442,0.5849999785423279,1020.089,635.718,0.515999972820282,915.957,626.298,0.8429999947547913,851.806,675.682,0.699999988079071,956.553,699.662,0.5139999985694885
2482,1075.357,476.947,0.7149999737739563,1115.564,571.731,0.7049999833106995,1203.882,637.668,0.7910000085830688,1243.546,563.673,0.6980000138282776,1299.652,644.524,0.4480000138282776,1132.057,659.442,0.5619999766349792,1020.204,635.711,0.640999972820282,924.275,636.144,0.7940000295639038,851.846,675.66,0.6990000009536743,956.553,700.056,0.46799999475479126
2483,1067.826,459.696,0.7940000295639038,1108.633,564.681,0.675000011920929,1203.738,627.92,0.7459999918937683,1243.735,555.641,0.7110000252723694,1299.678,644.534,0.4410000145435333,1132.774,659.442,0.5870000123977661,1027.911,635.711,0.6790000200271606,930.996,637.307,0.7549999952316284,852.315,667.745,0.6909999847412109,956.553,700.056,0.4819999933242798
2484,1067.826,453.785,0.7770000100135803,1108.496,563.753,0.6930000185966492,1188.447,621.619,0.7839999794960022,1243.879,555.509,0.6940000057220459,,,1.0,1132.774,644.651,0.6990000009536743,1027.911,635.711,0.7179999947547913,932.365,643.568,0.7599999904632568,852.416,667.719,0.6660000085830688,956.553,700.056,0.47099998593330383
2485,1067.826,453.432,0.7879999876022339,1108.496,555.469,0.7260000109672546,1188.226,612.204,0.6880000233650208,1243.879,555.509,0.6899999976158142,,,1.0,1132.774,644.017,0.6800000071525574,1027.911,644.361,0.7099999785423279,939.787,643.823,0.8259999752044678,852.425,667.679,0.6370000243186951,947.563,699.316,0.5170000195503235
2486,1068.297,444.068,0.8069999814033508,1108.633,539.377,0.7210000157356262,1187.771,605.596,0.7739999890327454,1243.879,555.509,0.6700000166893005,,,1.0,1132.774,644.017,0.5400000214576721,1027.514,651.905,0.7200000286102295,939.798,643.856,0.8169999718666077,852.425,667.679,0.6370000243186951,947.563,699.316,0.5210000276565552
2487,1075.689,444.068,0.7450000047683716,1115.251,531.918,0.6759999990463257,1180.263,604.103,0.6840000152587891,1243.822,555.551,0.6809999942779541,,,1.0,1140.647,644.017,0.5419999957084656,1027.514,659.516,0.7369999885559082,939.837,644.012,0.8259999752044678,852.425,667.679,0.6340000033378601,947.412,699.299,0.5270000100135803
2488,1083.739,444.068,0.7580000162124634,1116.252,531.918,0.718999981880188,1173.442,595.901,0.6940000057220459,1243.456,563.533,0.6439999938011169,,,1.0,,,1.0,1027.514,660.276,0.7179999947547913,939.901,644.203,0.8259999752044678,852.568,667.716,0.6150000095367432,947.369,699.288,0.5590000152587891
2489,1084.154,444.291,0.8109999895095825,1123.005,531.918,0.7599999904632568,1173.442,595.901,0.6990000009536743,1243.456,563.533,0.6439999938011169,,,1.0,1140.686,635.494,0.7379999756813049,1036.332,667.889,0.6399999856948853,946.847,652.848,0.7329999804496765,852.617,667.819,0.6190000176429749,947.369,699.288,0.5389999747276306
2490,1093.026,444.291,0.800000011920929,1123.157,532.178,0.7459999918937683,1173.442,595.901,0.6510000228881836,1243.42,563.533,0.6399999856948853,,,1.0,1148.443,635.962,0.6710000038146973,1036.451,668.403,0.6050000190734863,947.09,652.848,0.7570000290870667,859.464,675.517,0.6909999847412109,947.369,699.299,0.5490000247955322
2491,1108.101,444.291,0.8270000219345093,1123.694,532.266,0.7419999837875366,1173.074,596.005,0.765999972820282,1243.42,563.483,0.628000020980835,,,1.0,1156.025,635.987,0.7680000066757202,1044.18,668.435,0.6480000019073486,947.877,652.848,0.7749999761581421,859.555,675.517,0.6919999718666077,947.369,699.299,0.5389999747276306
2492,1116.304,437.126,0.8669999837875366,1123.685,532.266,0.7269999980926514,1173.074,596.007,0.7390000224113464,1243.44,563.376,0.6320000290870667,,,1.0,,,1.0,1051.993,675.223,0.609000027179718,955.973,652.848,0.7739999890327454,860.448,675.517,0.5809999704360962,,,1.0
2493,1132.257,427.928,0.8429999947547913,1123.685,532.266,0.7149999737739563,1171.93,596.428,0.6809999942779541,1243.44,563.267,0.6629999876022339,,,1.0,987.789,619.623,0.621999979019165,1067.926,676.116,0.6159999966621399,956.128,652.848,0.7720000147819519,868.085,635.942,0.5580000281333923,,,1.0
2494,1132.257,427.928,0.8169999718666077,1123.694,532.415,0.6970000267028809,1171.921,596.428,0.7419999837875366,1243.44,563.267,0.6299999952316284,,,1.0,994.906,627.811,0.6759999990463257,1075.325,676.255,0.6470000147819519,971.676,659.79,0.7440000176429749,868.085,635.938,0.4749999940395355,,,1.0
2495,1132.257,427.928,0.8100000023841858,1124.044,532.415,0.7009999752044678,1171.699,596.428,0.7419999837875366,1243.44,563.267,0.628000020980835,,,1.0,1165.103,628.129,0.5690000057220459,1075.325,676.255,0.6499999761581421,971.81,659.79,0.7580000162124634,868.085,635.912,0.4410000145435333,,,1.0
2496,1124.557,438.53,0.8320000171661377,1124.124,532.35,0.7110000252723694,1171.624,596.351,0.7200000286102295,1243.437,563.287,0.6389999985694885,,,1.0,,,1.0,1075.322,676.255,0.6949999928474426,971.94,659.79,0.8169999718666077,868.077,635.871,0.4560000002384186,,,1.0
2497,1124.511,444.747,0.8320000171661377,1124.124,532.35,0.6909999847412109,1171.467,596.316,0.6690000295639038,1243.437,563.419,0.6359999775886536,,,1.0,,,1.0,1075.322,675.947,0.6690000295639038,980.015,659.39,0.8009999990463257,868.047,635.871,0.4880000054836273,,,1.0
2498,1123.528,445.042,0.8289999961853027,1124.124,532.35,0.6990000009536743,1164.778,596.316,0.7799999713897705,1243.46,563.445,0.6340000033378601,,,1.0,,,1.0,1075.102,675.947,0.7009999752044678,980.015,659.338,0.8100000023841858,868.024,635.871,0.48500001430511475,,,1.0
2499,1123.506,453.588,0.8209999799728394,1124.034,531.914,0.6800000071525574,1164.485,596.316,0.7770000100135803,1243.46,563.465,0.6359999775886536,,,1.0,1155.998,619.615,0.5849999785423279,1075.041,675.882,0.6620000004768372,980.015,659.003,0.8140000104904175,867.203,644.477,0.47099998593330383,,,1.0
2500,1123.497,453.968,0.7979999780654907,1123.935,531.634,0.6439999938011169,1164.414,596.316,0.8019999861717224,1243.675,563.572,0.7070000171661377,,,1.0,,,1.0,1075.023,675.782,0.675000011920929,979.022,653.286,0.8199999928474426,860.866,675.899,0.492000013589859,,,1.0
2501,1123.497,453.968,0.7919999957084656,1123.883,531.615,0.6480000019073486,1164.414,596.308,0.8180000185966492,1243.824,572.083,0.7039999961853027,,,1.0,1147.628,619.815,0.460999995470047,1075.023,675.765,0.6899999976158142,979.022,653.286,0.8180000185966492,860.866,675.901,0.49300000071525574,,,1.0
2502,1123.497,453.968,0.8009999990463257,1123.761,531.593,0.6639999747276306,1164.414,596.101,0.8159999847412109,1243.876,572.111,0.6259999871253967,,,1.0,1147.812,619.832,0.29899999499320984,1075.023,675.749,0.6899999976158142,979.022,653.269,0.800000011920929,860.866,675.904,0.4749999940395355,,,1.0
2503,1132.516,453.86,0.8309999704360962,1123.645,531.593,0.6600000262260437,1164.414,596.101,0.7260000109672546,1243.876,572.111,0.6690000295639038,,,1.0,1147.861,619.832,0.42500001192092896,1075.217,675.749,0.671999990940094,979.187,653.226,0.796999990940094,860.871,675.903,0.4819999933242798,,,1.0
2504,1132.55,453.703,0.7689999938011169,1123.578,531.593,0.6610000133514404,1164.608,595.99,0.7179999947547913,1243.733,563.572,0.6570000052452087,,,1.0,1154.439,619.815,0.3930000066757202,1075.233,675.765,0.6700000166893005,988.455,652.525,0.7789999842643738,860.873,675.904,0.48500001430511475,,,1.0
2505,1138.838,452.181,0.7670000195503235,1116.695,524.734,0.718999981880188,1164.608,595.846,0.7839999794960022,1243.733,572.113,0.593999981880188,,,1.0,1154.439,613.6,0.3140000104904175,1075.274,675.35,0.6899999976158142,988.468,652.525,0.7749999761581421,860.88,675.905,0.4909999966621399,,,1.0
2506,1147.939,445.737,0.7210000157356262,1116.466,516.749,0.6370000243186951,1164.241,588.611,0.6520000100135803,1243.516,572.113,0.527999997138977,,,1.0,1147.861,613.443,0.5590000152587891,1075.274,675.536,0.699999988079071,988.498,652.525,0.7739999890327454,860.882,675.904,0.49300000071525574,,,1.0
2507,1155.537,445.51,0.7630000114440918,1115.991,508.697,0.6290000081062317,1139.451,588.263,0.7379999756813049,1211.889,588.14,0.531000018119812,,,1.0,1139.698,613.092,0.5350000262260437,1075.274,675.67,0.6980000138282776,988.498,652.525,0.7839999794960022,860.907,675.904,0.49399998784065247,,,1.0
2508,1155.863,444.054,0.6959999799728394,1108.159,500.858,0.6290000081062317,1132.766,581.25,0.7559999823570251,1211.566,588.305,0.5789999961853027,1236.246,539.322,0.4189999997615814,1131.769,611.576,0.3269999921321869,1074.958,675.536,0.7200000286102295,988.498,652.525,0.7910000085830688,860.907,675.906,0.48899999260902405,,,1.0
2509,1164.095,445.51,0.6589999794960022,1100.133,492.138,0.640999972820282,1122.939,580.61,0.7509999871253967,1204.165,588.534,0.6359999775886536,,,1.0,1124.448,604.044,0.1720000058412552,1074.851,675.523,0.7170000076293945,988.493,652.492,0.7889999747276306,860.912,675.904,0.4880000054836273,,,1.0
2510,1164.342,445.51,0.4749999940395355,1100.123,484.756,0.6119999885559082,1107.981,564.398,0.7459999918937683,1195.627,588.534,0.6290000081062317,,,1.0,1124.064,603.348,0.4300000071525574,1074.851,675.536,0.7200000286102295,988.493,652.478,0.7929999828338623,860.912,675.902,0.49300000071525574,,,1.0
2511,1195.795,491.95,0.7160000205039978,1100.123,484.326,0.6050000190734863,1091.706,556.773,0.796999990940094,860.876,675.808,0.4950000047683716,,,1.0,1124.064,596.936,0.5239999890327454,1074.851,675.523,0.6930000185966492,988.493,652.478,0.7950000166893005,899.509,627.849,0.421999990940094,963.182,708.66,0.4519999921321869
2512,,,1.0,1100.123,484.297,0.6309999823570251,1084.169,556.117,0.7120000123977661,860.871,675.808,0.4959999918937683,,,1.0,1124.139,596.936,0.3970000147819519,1075.158,675.403,0.6859999895095825,988.522,652.471,0.7929999828338623,899.53,627.829,0.41600000858306885,963.197,708.66,0.4519999921321869
2513,1123.992,460.013,0.5799999833106995,1147.336,484.297,0.6169999837875366,1084.169,556.117,0.781000018119812,860.871,675.876,0.4869999885559082,,,1.0,1124.448,604.044,0.49799999594688416,1075.263,675.361,0.6769999861717224,988.522,652.454,0.796999990940094,899.573,627.829,0.43299999833106995,963.225,708.66,0.46000000834465027
